28843	1	16	N		개인1	1	2	3	개인|개인연락처^	[직급] 사원
28843	14315	22872	P		ADDR22863					
28843	14316	22873	P		ADDR22864					
28843	14317	22874	P		ADDR22865					
28843	14318	22875	P		ADDR22866					
28843	14319	22876	P		ADDR22867					
28843	14320	22877	P		ADDR22868					
28843	14321	22878	P		ADDR22869					
28843	14322	2302	D		ADDR2287					
28843	14323	22879	P		ADDR22870					
28843	14324	22880	P		ADDR22871					
28843	14325	22881	P		ADDR22872					
28843	14326	22882	P		ADDR22873					
28843	14327	22883	P		ADDR22874					
28843	14328	22884	P		ADDR22875					
28843	14329	22885	P		ADDR22876					
28843	14330	22886	P		ADDR22877					
28843	14331	22887	P		ADDR22878					
28843	14332	22888	P		ADDR22879					
28843	14333	2303	D		ADDR2288					
28843	14334	22889	P		ADDR22880					
28843	14335	22890	P		ADDR22881					
28843	14336	22891	P		ADDR22882					
28843	14337	22892	P		ADDR22883					
28843	14338	22893	P		ADDR22884					
28843	14339	22894	P		ADDR22885					
28843	14340	22895	P		ADDR22886					
28843	14341	22896	P		ADDR22887					
28843	14342	22897	P		ADDR22888					
28843	14343	22898	P		ADDR22889					
28843	14344	2304	D		ADDR2289					
28843	14345	22899	P		ADDR22890					
28843	14346	22900	P		ADDR22891					
28843	14347	22901	P		ADDR22892					
28843	14348	22902	P		ADDR22893					
28843	14349	22903	P		ADDR22894					
28843	14350	22904	P		ADDR22895					
28843	14351	22905	P		ADDR22896					
28843	14352	22906	P		ADDR22897					
28843	14353	22907	P		ADDR22898					
28843	14354	22908	P		ADDR22899					
28843	14355	244	D		ADDR229					
28843	14356	2305	D		ADDR2290					
28843	14357	22909	P		ADDR22900					
28843	14358	22910	P		ADDR22901					
28843	14359	22911	P		ADDR22902					
28843	14360	22912	P		ADDR22903					
28843	14361	22913	P		ADDR22904					
28843	14362	22914	P		ADDR22905					
28843	14363	22915	P		ADDR22906					
28843	14364	22916	P		ADDR22907					
28843	14365	22917	P		ADDR22908					
28843	14366	22918	P		ADDR22909					
28843	14367	2306	D		ADDR2291					
28843	14368	22919	P		ADDR22910					
28843	14369	22920	P		ADDR22911					
28843	14370	22921	P		ADDR22912					
28843	14371	22922	P		ADDR22913					
28843	14372	22923	P		ADDR22914					
28843	14373	22924	P		ADDR22915					
28843	14374	22925	P		ADDR22916					
28843	14375	22926	P		ADDR22917					
28843	14376	22927	P		ADDR22918					
28843	14377	22928	P		ADDR22919					
28843	14378	2307	D		ADDR2292					
28843	14379	22929	P		ADDR22920					
28843	14380	22930	P		ADDR22921					
28843	14381	22931	P		ADDR22922					
28843	14382	22932	P		ADDR22923					
28843	14383	22933	P		ADDR22924					
28843	14384	22934	P		ADDR22925					
28843	14385	22935	P		ADDR22926					
28843	14386	22936	P		ADDR22927					
28843	14387	22937	P		ADDR22928					
28843	14388	22938	P		ADDR22929					
28843	14389	2308	D		ADDR2293					
28843	14390	22939	P		ADDR22930					
28843	14391	22940	P		ADDR22931					
28843	14392	22941	P		ADDR22932					
28843	14393	22942	P		ADDR22933					
28843	14394	22943	P		ADDR22934					
28843	14395	22944	P		ADDR22935					
28843	14396	22945	P		ADDR22936					
28843	14397	22946	P		ADDR22937					
28843	14398	22947	P		ADDR22938					
28843	14399	22948	P		ADDR22939					
28843	14400	2309	D		ADDR2294					
28843	14401	22949	P		ADDR22940					
28843	14402	22950	P		ADDR22941					
28843	14403	22951	P		ADDR22942					
28843	14404	22952	P		ADDR22943					
28843	14405	22953	P		ADDR22944					
28843	14406	22954	P		ADDR22945					
28843	14407	22955	P		ADDR22946					
28843	14408	22956	P		ADDR22947					
28843	14409	22957	P		ADDR22948					
28843	14410	22958	P		ADDR22949					
28843	14411	2310	D		ADDR2295					
28843	14412	22959	P		ADDR22950					
28843	14413	22960	P		ADDR22951					
28843	14414	22961	P		ADDR22952					
28843	14415	22962	P		ADDR22953					
28843	14416	22963	P		ADDR22954					
28843	14417	22964	P		ADDR22955					
28843	14418	22965	P		ADDR22956					
28843	14419	22966	P		ADDR22957					
28843	14420	22967	P		ADDR22958					
28843	14421	22968	P		ADDR22959					
28843	14422	2311	D		ADDR2296					
28843	14423	22969	P		ADDR22960					
28843	14424	22970	P		ADDR22961					
28843	14425	22971	P		ADDR22962					
28843	14426	22972	P		ADDR22963					
28843	14427	22973	P		ADDR22964					
28843	14428	22974	P		ADDR22965					
28843	14429	22975	P		ADDR22966					
28843	14430	22976	P		ADDR22967					
28843	14431	22977	P		ADDR22968					
28843	14432	22978	P		ADDR22969					
28843	14433	2312	D		ADDR2297					
28843	14434	22979	P		ADDR22970					
28843	14435	22980	P		ADDR22971					
28843	14436	22981	P		ADDR22972					
28843	14437	22982	P		ADDR22973					
28843	14438	22983	P		ADDR22974					
28843	14439	22984	P		ADDR22975					
28843	14440	22985	P		ADDR22976					
28843	14441	22986	P		ADDR22977					
28843	14442	22987	P		ADDR22978					
28843	14443	22988	P		ADDR22979					
28843	14444	2313	D		ADDR2298					
28843	14445	22989	P		ADDR22980					
28843	14446	22990	P		ADDR22981					
28843	14447	22991	P		ADDR22982					
28843	14448	22992	P		ADDR22983					
28843	14449	22993	P		ADDR22984					
28843	14450	22994	P		ADDR22985					
28843	14451	22995	P		ADDR22986					
28843	14452	22996	P		ADDR22987					
28843	14453	22997	P		ADDR22988					
28843	14454	22998	P		ADDR22989					
28843	14455	2314	D		ADDR2299					
28843	14456	22999	P		ADDR22990					
28843	14457	23000	P		ADDR22991					
28843	14458	23001	P		ADDR22992					
28843	14459	23002	P		ADDR22993					
28843	14460	23003	P		ADDR22994					
28843	14461	23004	P		ADDR22995					
28843	14462	23005	P		ADDR22996					
28843	14463	23006	P		ADDR22997					
28843	14464	23007	P		ADDR22998					
28843	14465	23008	P		ADDR22999					
28843	14466	38	D		ADDR23					
28843	14467	245	D		ADDR230					
28843	14468	2315	D		ADDR2300					
28843	14469	23009	P		ADDR23000					
28843	14470	23010	P		ADDR23001					
28843	14471	23011	P		ADDR23002					
28843	14472	23012	P		ADDR23003					
28843	14473	23013	P		ADDR23004					
28843	14474	23014	P		ADDR23005					
28843	14475	23015	P		ADDR23006					
28843	14476	23016	P		ADDR23007					
28843	14477	23017	P		ADDR23008					
28843	14478	23018	P		ADDR23009					
28843	14479	2316	D		ADDR2301					
28843	14480	23019	P		ADDR23010					
28843	14481	23020	P		ADDR23011					
28843	14482	23021	P		ADDR23012					
28843	14483	23022	P		ADDR23013					
28843	14484	23023	P		ADDR23014					
28843	14485	23024	P		ADDR23015					
28843	14486	23025	P		ADDR23016					
28843	14487	23026	P		ADDR23017					
28843	14488	23027	P		ADDR23018					
28843	14489	23028	P		ADDR23019					
28843	14490	2317	D		ADDR2302					
28843	14491	23029	P		ADDR23020					
28843	14492	23030	P		ADDR23021					
28843	14493	23031	P		ADDR23022					
28843	14494	23032	P		ADDR23023					
28843	14495	23033	P		ADDR23024					
28843	14496	23034	P		ADDR23025					
28843	14497	23035	P		ADDR23026					
28843	14498	23036	P		ADDR23027					
28843	14499	23037	P		ADDR23028					
28843	14500	23038	P		ADDR23029					
28843	14501	2318	D		ADDR2303					
28843	14502	23039	P		ADDR23030					
28843	14503	23040	P		ADDR23031					
28843	14504	23041	P		ADDR23032					
28843	14505	23042	P		ADDR23033					
28843	14506	23043	P		ADDR23034					
28843	14507	23044	P		ADDR23035					
28843	14508	23045	P		ADDR23036					
28843	14509	23046	P		ADDR23037					
28843	14510	23047	P		ADDR23038					
28843	14511	23048	P		ADDR23039					
28843	14512	2319	D		ADDR2304					
28843	14513	23049	P		ADDR23040					
28843	14514	23050	P		ADDR23041					
28843	14515	23051	P		ADDR23042					
28843	14516	23052	P		ADDR23043					
28843	14517	23053	P		ADDR23044					
28843	14518	23054	P		ADDR23045					
28843	14519	23055	P		ADDR23046					
28843	14520	23056	P		ADDR23047					
28843	14521	23057	P		ADDR23048					
28843	14522	23058	P		ADDR23049					
28843	14523	2320	D		ADDR2305					
28843	14524	23059	P		ADDR23050					
28843	14525	23060	P		ADDR23051					
28843	14526	23061	P		ADDR23052					
28843	14527	23062	P		ADDR23053					
28843	14528	23063	P		ADDR23054					
28843	14529	23064	P		ADDR23055					
28843	14530	23065	P		ADDR23056					
28843	14531	23066	P		ADDR23057					
28843	14532	23067	P		ADDR23058					
28843	14533	23068	P		ADDR23059					
28843	14534	2321	D		ADDR2306					
28843	14535	23069	P		ADDR23060					
28843	14536	23070	P		ADDR23061					
28843	14537	23071	P		ADDR23062					
28843	14538	23072	P		ADDR23063					
28843	14539	23073	P		ADDR23064					
28843	14540	23074	P		ADDR23065					
28843	14541	23075	P		ADDR23066					
28843	14542	23076	P		ADDR23067					
28843	14543	23077	P		ADDR23068					
28843	14544	23078	P		ADDR23069					
28843	14545	2322	D		ADDR2307					
28843	14546	23079	P		ADDR23070					
28843	14547	23080	P		ADDR23071					
28843	14548	23081	P		ADDR23072					
28843	14549	23082	P		ADDR23073					
28843	14550	23083	P		ADDR23074					
28843	14551	23084	P		ADDR23075					
28843	14552	23085	P		ADDR23076					
28843	14553	23086	P		ADDR23077					
28843	14554	23087	P		ADDR23078					
28843	14555	23088	P		ADDR23079					
28843	14556	2323	D		ADDR2308					
28843	14557	23089	P		ADDR23080					
28843	14558	23090	P		ADDR23081					
28843	14559	23091	P		ADDR23082					
28843	14560	23092	P		ADDR23083					
28843	14561	23093	P		ADDR23084					
28843	14562	23094	P		ADDR23085					
28843	14563	23095	P		ADDR23086					
28843	14564	23096	P		ADDR23087					
28843	14565	23097	P		ADDR23088					
28843	14566	23098	P		ADDR23089					
28843	14567	2324	D		ADDR2309					
28843	14568	23099	P		ADDR23090					
28843	14569	23100	P		ADDR23091					
28843	14570	23101	P		ADDR23092					
28843	14571	23102	P		ADDR23093					
28843	14572	23103	P		ADDR23094					
28843	14573	23104	P		ADDR23095					
28843	14574	23105	P		ADDR23096					
28843	14575	23106	P		ADDR23097					
28843	14576	23107	P		ADDR23098					
28843	14577	23108	P		ADDR23099					
28843	14578	246	D		ADDR231					
28843	14579	2325	D		ADDR2310					
28843	14580	23109	P		ADDR23100					
28843	14581	23110	P		ADDR23101					
28843	14582	23111	P		ADDR23102					
28843	14583	23112	P		ADDR23103					
28843	14584	23113	P		ADDR23104					
28843	14585	23114	P		ADDR23105					
28843	14586	23115	P		ADDR23106					
28843	14587	23116	P		ADDR23107					
28843	14588	23117	P		ADDR23108					
28843	14589	23118	P		ADDR23109					
28843	14590	2326	D		ADDR2311					
28843	14591	23119	P		ADDR23110					
28843	14592	23120	P		ADDR23111					
28843	14593	23121	P		ADDR23112					
28843	14594	23122	P		ADDR23113					
28843	14595	23123	P		ADDR23114					
28843	14596	23124	P		ADDR23115					
28843	14597	23125	P		ADDR23116					
28843	14598	23126	P		ADDR23117					
28843	14599	23127	P		ADDR23118					
28843	14600	23128	P		ADDR23119					
28843	14601	2327	D		ADDR2312					
28843	14602	23129	P		ADDR23120					
28843	14603	23130	P		ADDR23121					
28843	14604	23131	P		ADDR23122					
28843	14605	23132	P		ADDR23123					
28843	14606	23133	P		ADDR23124					
28843	14607	23134	P		ADDR23125					
28843	14608	23135	P		ADDR23126					
28843	14609	23136	P		ADDR23127					
28843	14610	23137	P		ADDR23128					
28843	14611	23138	P		ADDR23129					
28843	14612	2328	D		ADDR2313					
28843	14613	23139	P		ADDR23130					
28843	14614	23140	P		ADDR23131					
28843	14615	23141	P		ADDR23132					
28843	14616	23142	P		ADDR23133					
28843	14617	23143	P		ADDR23134					
28843	14618	23144	P		ADDR23135					
28843	14619	23145	P		ADDR23136					
28843	14620	23146	P		ADDR23137					
28843	14621	23147	P		ADDR23138					
28843	14622	23148	P		ADDR23139					
28843	14623	2329	D		ADDR2314					
28843	14624	23149	P		ADDR23140					
28843	14625	23150	P		ADDR23141					
28843	14626	23151	P		ADDR23142					
28843	14627	23152	P		ADDR23143					
28843	14628	23153	P		ADDR23144					
28843	14629	23154	P		ADDR23145					
28843	14630	23155	P		ADDR23146					
28843	14631	23156	P		ADDR23147					
28843	14632	23157	P		ADDR23148					
28843	14633	23158	P		ADDR23149					
28843	14634	2330	D		ADDR2315					
28843	14635	23159	P		ADDR23150					
28843	14636	23160	P		ADDR23151					
28843	14637	23161	P		ADDR23152					
28843	14638	23162	P		ADDR23153					
28843	14639	23163	P		ADDR23154					
28843	14640	23164	P		ADDR23155					
28843	14641	23165	P		ADDR23156					
28843	14642	23166	P		ADDR23157					
28843	14643	23167	P		ADDR23158					
28843	14644	23168	P		ADDR23159					
28843	14645	2331	D		ADDR2316					
28843	14646	23169	P		ADDR23160					
28843	14647	23170	P		ADDR23161					
28843	14648	23171	P		ADDR23162					
28843	14649	23172	P		ADDR23163					
28843	14650	23173	P		ADDR23164					
28843	14651	23174	P		ADDR23165					
28843	14652	23175	P		ADDR23166					
28843	14653	23176	P		ADDR23167					
28843	14654	23177	P		ADDR23168					
28843	14655	23178	P		ADDR23169					
28843	14656	2332	D		ADDR2317					
28843	14657	23179	P		ADDR23170					
28843	14658	23180	P		ADDR23171					
28843	14659	23181	P		ADDR23172					
28843	14660	23182	P		ADDR23173					
28843	14661	23183	P		ADDR23174					
28843	14662	23184	P		ADDR23175					
28843	14663	23185	P		ADDR23176					
28843	14664	23186	P		ADDR23177					
28843	14665	23187	P		ADDR23178					
28843	14666	23188	P		ADDR23179					
28843	14667	2333	D		ADDR2318					
28843	14668	23189	P		ADDR23180					
28843	14669	23190	P		ADDR23181					
28843	14670	23191	P		ADDR23182					
28843	14671	23192	P		ADDR23183					
28843	14672	23193	P		ADDR23184					
28843	14673	23194	P		ADDR23185					
28843	14674	23195	P		ADDR23186					
28843	14675	23196	P		ADDR23187					
28843	14676	23197	P		ADDR23188					
28843	14677	23198	P		ADDR23189					
28843	14678	2334	D		ADDR2319					
28843	14679	23199	P		ADDR23190					
28843	14680	23200	P		ADDR23191					
28843	14681	23201	P		ADDR23192					
28843	14682	23202	P		ADDR23193					
28843	14683	23203	P		ADDR23194					
28843	14684	23204	P		ADDR23195					
28843	14685	23205	P		ADDR23196					
28843	14686	23206	P		ADDR23197					
28843	14687	23207	P		ADDR23198					
28843	14688	23208	P		ADDR23199					
28843	14689	247	D		ADDR232					
28843	14690	2335	D		ADDR2320					
28843	14691	23209	P		ADDR23200					
28843	14692	23210	P		ADDR23201					
28843	14693	23211	P		ADDR23202					
28843	14694	23212	P		ADDR23203					
28843	14695	23213	P		ADDR23204					
28843	14696	23214	P		ADDR23205					
28843	14697	23215	P		ADDR23206					
28843	14698	23216	P		ADDR23207					
28843	14699	23217	P		ADDR23208					
28843	14700	23218	P		ADDR23209					
28843	14701	2336	D		ADDR2321					
28843	14702	23219	P		ADDR23210					
28843	14703	23220	P		ADDR23211					
28843	14704	23221	P		ADDR23212					
28843	14705	23222	P		ADDR23213					
28843	14706	23223	P		ADDR23214					
28843	14707	23224	P		ADDR23215					
28843	14708	23225	P		ADDR23216					
28843	14709	23226	P		ADDR23217					
28843	14710	23227	P		ADDR23218					
28843	14711	23228	P		ADDR23219					
28843	14712	2337	D		ADDR2322					
28843	14713	23229	P		ADDR23220					
28843	14714	23230	P		ADDR23221					
28843	14715	23231	P		ADDR23222					
28843	14716	23232	P		ADDR23223					
28843	14717	23233	P		ADDR23224					
28843	14718	23234	P		ADDR23225					
28843	14719	23235	P		ADDR23226					
28843	14720	23236	P		ADDR23227					
28843	14721	23237	P		ADDR23228					
28843	14722	23238	P		ADDR23229					
28843	14723	2338	D		ADDR2323					
28843	14724	23239	P		ADDR23230					
28843	14725	23240	P		ADDR23231					
28843	14726	23241	P		ADDR23232					
28843	14727	23242	P		ADDR23233					
28843	14728	23243	P		ADDR23234					
28843	14729	23244	P		ADDR23235					
28843	14730	23245	P		ADDR23236					
28843	14731	23246	P		ADDR23237					
28843	14732	23247	P		ADDR23238					
28843	14733	23248	P		ADDR23239					
28843	14734	2339	D		ADDR2324					
28843	14735	23249	P		ADDR23240					
28843	14736	23250	P		ADDR23241					
28843	14737	23251	P		ADDR23242					
28843	14738	23252	P		ADDR23243					
28843	14739	23253	P		ADDR23244					
28843	14740	23254	P		ADDR23245					
28843	14741	23255	P		ADDR23246					
28843	14742	23256	P		ADDR23247					
28843	14743	23257	P		ADDR23248					
28843	14744	23258	P		ADDR23249					
28843	14745	2340	D		ADDR2325					
28843	14746	23259	P		ADDR23250					
28843	14747	23260	P		ADDR23251					
28843	14748	23261	P		ADDR23252					
28843	14749	23262	P		ADDR23253					
28843	14750	23263	P		ADDR23254					
28843	14751	23264	P		ADDR23255					
28843	14752	23265	P		ADDR23256					
28843	14753	23266	P		ADDR23257					
28843	14754	23267	P		ADDR23258					
28843	14755	23268	P		ADDR23259					
28843	14756	2341	D		ADDR2326					
28843	14757	23269	P		ADDR23260					
28843	14758	23270	P		ADDR23261					
28843	14759	23271	P		ADDR23262					
28843	14760	23272	P		ADDR23263					
28843	14761	23273	P		ADDR23264					
28843	14762	23274	P		ADDR23265					
28843	14763	23275	P		ADDR23266					
28843	14764	23276	P		ADDR23267					
28843	14765	23277	P		ADDR23268					
28843	14766	23278	P		ADDR23269					
28843	14767	2342	D		ADDR2327					
28843	14768	23279	P		ADDR23270					
28843	14769	23280	P		ADDR23271					
28843	14770	23281	P		ADDR23272					
28843	14771	23282	P		ADDR23273					
28843	14772	23283	P		ADDR23274					
28843	14773	23284	P		ADDR23275					
28843	14774	23285	P		ADDR23276					
28843	14775	23286	P		ADDR23277					
28843	14776	23287	P		ADDR23278					
28843	14777	23288	P		ADDR23279					
28843	14778	2343	D		ADDR2328					
28843	14779	23289	P		ADDR23280					
28843	14780	23290	P		ADDR23281					
28843	14781	23291	P		ADDR23282					
28843	14782	23292	P		ADDR23283					
28843	14783	23293	P		ADDR23284					
28843	14784	23294	P		ADDR23285					
28843	14785	23295	P		ADDR23286					
28843	14786	23296	P		ADDR23287					
28843	14787	23297	P		ADDR23288					
28843	14788	23298	P		ADDR23289					
28843	14789	2344	D		ADDR2329					
28843	14790	23299	P		ADDR23290					
28843	14791	23300	P		ADDR23291					
28843	14792	23301	P		ADDR23292					
28843	14793	23302	P		ADDR23293					
28843	14794	23303	P		ADDR23294					
28843	14795	23304	P		ADDR23295					
28843	14796	23305	P		ADDR23296					
28843	14797	23306	P		ADDR23297					
28843	14798	23307	P		ADDR23298					
28843	14799	23308	P		ADDR23299					
28843	14800	248	D		ADDR233					
28843	14801	2345	D		ADDR2330				직원|울주군청|군수^	
28843	14802	23309	P		ADDR23300					
28843	14803	23310	P		ADDR23301					
28843	14804	23311	P		ADDR23302					
28843	14805	23312	P		ADDR23303					
28843	14806	23313	P		ADDR23304					
28843	14807	23314	P		ADDR23305					
28843	14808	23315	P		ADDR23306					
28843	14809	23316	P		ADDR23307					
28843	14810	23317	P		ADDR23308					
28843	14811	23318	P		ADDR23309					
28843	14812	2346	D		ADDR2331					
28843	14813	23319	P		ADDR23310					
28843	14814	23320	P		ADDR23311					
28843	14815	23321	P		ADDR23312					
28843	14816	23322	P		ADDR23313					
28843	14817	23323	P		ADDR23314					
28843	14818	23324	P		ADDR23315					
28843	14819	23325	P		ADDR23316					
28843	14820	23326	P		ADDR23317					
28843	14821	23327	P		ADDR23318					
28843	14822	23328	P		ADDR23319					
28843	14823	2347	D		ADDR2332					
28843	14824	23329	P		ADDR23320					
28843	14825	23330	P		ADDR23321					
28843	14826	23331	P		ADDR23322					
28843	14827	23332	P		ADDR23323					
28843	14828	23333	P		ADDR23324					
28843	14829	23334	P		ADDR23325					
28843	14830	23335	P		ADDR23326					
28843	14831	23336	P		ADDR23327					
28843	14832	23337	P		ADDR23328					
28843	14833	23338	P		ADDR23329					
28843	14834	2348	D		ADDR2333					
28843	14835	23339	P		ADDR23330					
28843	14836	23340	P		ADDR23331					
